image_id,label,shape_area,shape_perimeter,shape_equiv_diameter,shape_eccentricity,shape_solidity,shape_extent,shape_circularity,shape_aspect_ratio,shape_major_axis,shape_minor_axis,intensity_mean,intensity_std,intensity_min,intensity_max,intensity_median,intensity_skew,intensity_kurt,intensity_p10,intensity_p90,intensity_entropy,glcm_contrast,glcm_dissimilarity,glcm_homogeneity,glcm_ASM,glcm_energy,glcm_correlation,lbp_bin0,lbp_bin1,lbp_bin2,lbp_bin3,lbp_bin4,lbp_bin5,lbp_bin6,lbp_bin7,lbp_bin8,lbp_bin9
12,0,17860.0,562.0,150.79807117125208,0.8629447415834737,1.0,1.0,0.7105893389535809,1.9790290172364402,217.08063018150654,109.6904736064167,120.1996640537514,44.693024123036025,0.0,254.0,127.0,-0.5026714232692552,-0.30869759867292723,50.0,175.0,7.453946296297146,5.363075157223821,1.5523194431164729,0.49079229158887094,0.00983407586463177,0.09718585524423567,0.9138196561022367,0.02200447928331467,0.05128779395296752,0.05582306830907055,0.15879059350503918,0.32452407614781636,0.17967525195968645,0.07105263157894737,0.048768197088465845,0.03325867861142217,0.054815229563269875
13,0,66172.0,1030.0,290.2633410443268,0.5717612411384162,1.0,1.0,0.7838079708675418,1.2188877900525417,327.9329199699231,269.0427475328038,72.92873118539563,39.211676202755314,22.0,216.0,62.0,0.627141127567283,-0.74785938886055,32.0,130.0,6.793691978263258,2.5494655991704205,0.8917944725151465,0.6759414119241421,0.06488474576224106,0.2543790094648749,0.945613418943416,0.024481653871728223,0.059209333252735294,0.04902375627153479,0.12337544580789457,0.18219186362812065,0.1656743033307139,0.08018497249591973,0.06483104636402104,0.17496826452275888,0.07605936045457293
14,1,85785.0,1168.0,330.49183703248394,0.32169528861897667,1.0,1.0,0.7901972866280036,1.0561410236861057,347.5629439396553,329.0876276414333,75.83485457830623,28.329686578410072,7.0,255.0,72.0,1.2296384519000347,3.3652486911401382,47.0,111.0,6.699791147882372,2.5201978624025188,0.8879487989406933,0.6669016116144164,0.033508783776409194,0.18156487021506207,0.8985716291866798,0.022684618523051817,0.065687474500204,0.051022906102465466,0.13331001923413185,0.2382001515416448,0.18063764061316082,0.09218394824269978,0.07053680713411435,0.06504633677216297,0.08069009733636416
15,0,27729.0,704.0,187.89800247996604,0.8696565534786727,1.0,1.0,0.703070301938528,2.0256969852033815,273.6615915079547,135.09502828256365,59.95250459807422,26.992592276667427,10.0,230.0,55.0,1.066614654870847,1.464227250199194,30.0,95.0,6.63723504718832,3.990720413242468,1.1538671821449755,0.6083602532479089,0.029608099908777753,0.16933655267394265,0.8249146496314175,0.01666125716758628,0.07126113455227379,0.04547585560243788,0.1153665837210141,0.3217570053013091,0.16762234483753471,0.07299217425799705,0.0694579681921454,0.05611453712719536,0.06329113924050633
16,1,80088.0,1174.0,319.3293106790382,0.8240719668468782,1.0,1.0,0.7301988061627696,1.765271427525309,434.1658669218482,245.94850409520012,66.09980271701129,54.60129539997879,0.0,255.0,57.0,0.4731281237604471,-0.8264434457129379,0.0,144.0,7.321564734646076,3.9270258914669305,1.1938154480392185,0.5921596022888466,0.036650090824249776,0.19096669309874154,0.9566500725520015,0.017668065128358806,0.04412646089301768,0.04970782139646389,0.14668864249325742,0.28297622615123363,0.15671511337528718,0.06323044650884027,0.0398936170212766,0.14952302467285986,0.04947058235940466
17,1,47170.0,882.0,245.06878488530037,0.7408302504715034,1.0,1.0,0.7619712232548709,1.4887769392782173,305.99346398248446,205.53345226507534,112.11496714013144,43.0572971281347,18.0,255.0,105.0,0.9358103047740685,0.627478994635402,64.0,171.0,7.289835400071963,6.723261970286096,1.5378072674093177,0.5364773603770094,0.014634894417684539,0.11965674356563508,0.8837406261982205,0.02726309094763621,0.06555013779944881,0.0598685605257579,0.14712741149035405,0.25857536569853723,0.1627941488234047,0.0876616493534026,0.06538053847784608,0.05200339198643206,0.07377570489718041
18,0,54549.0,936.0,263.54116172954537,0.59898132354373,1.0,1.0,0.7824290381906532,1.2488089563755578,301.37462843886954,241.3296500639737,86.04962510770133,58.41349535840738,0.0,255.0,82.0,0.4950724863358873,-0.6390573165868911,16.0,175.0,7.4228047651062035,6.195988567974145,1.4899032892713364,0.5371757816002438,0.03644006328521812,0.1907630244022048,0.9408580423158659,0.031237969531980422,0.05956112852664577,0.05961612495187813,0.12748171368861025,0.19402738821976573,0.13162477772278136,0.07325523840950338,0.06430915323837284,0.18816110286164733,0.07072540284881483
19,0,56571.0,996.0,268.3811362320625,0.8485933824362815,1.0,1.0,0.7166135949671303,1.8901961502007212,377.58531044873376,199.75985582694037,52.62261582789768,34.458020633322526,0.0,253.0,44.0,1.4530590295860126,2.39988157522001,19.0,100.0,6.886567959589213,4.2509154054811695,1.097803147373356,0.6402243899825779,0.031245354790339762,0.17507243525221505,0.8843951734704601,0.01833094695161832,0.06346007671775292,0.045818528928249454,0.13163988616075376,0.28120415053649395,0.18182460978239734,0.08552084990542858,0.06853334747485461,0.057679729896943664,0.06598787364550741
20,0,36022.0,762.0,214.16030183124516,0.6440644860427002,1.0,1.0,0.7795926630955389,1.3072387550732185,250.5673562138532,191.6768113257313,47.55452223641108,45.32376157048797,0.0,233.0,42.0,1.278755900204697,1.9766399571758635,0.0,105.0,6.852975886263863,6.527190099916982,1.2120876665606688,0.666577633519729,0.0769569603903612,0.2773001445682626,0.8948328944562862,0.021792238076730888,0.05607684192993171,0.04139137193937038,0.11220920548553662,0.20726222863805452,0.14066403864305146,0.06682027649769585,0.05191272000444173,0.23754927544278495,0.06432180334240187
21,0,24768.0,628.0,177.58264848796605,0.546891848521854,1.0,1.0,0.789189894560753,1.194453058716302,198.60513588525347,166.27286810140333,69.88997900516796,41.307473660341635,4.0,203.0,61.0,0.5091028693918669,-0.8329691665041414,22.0,131.0,7.198917272456223,7.390746171712492,1.9424413606841304,0.4223689183033626,0.010688216360329565,0.10272472373722673,0.8611336992931182,0.04630975452196382,0.08305071059431525,0.0798611111111111,0.1438549741602067,0.1809189276485788,0.13271156330749354,0.08446382428940569,0.0799014857881137,0.06379198966408269,0.10513565891472869
22,1,17745.0,544.0,150.3117950173088,0.7835850957240678,1.0,1.0,0.7535083482638257,1.6095686302909968,195.1409746824075,121.23805783113926,68.4211327134404,30.15324612099458,0.0,255.0,63.0,1.3890747192851185,2.7304021249516364,37.0,107.0,6.7666855172099725,6.239637069679352,1.4435648888075325,0.5479652952702518,0.022660268833549324,0.1488619347654131,0.777919815982196,0.03398140321217244,0.08887010425471964,0.05781910397295013,0.12955762186531417,0.23088193857424627,0.14296985066215837,0.07641589180050719,0.08655959425190195,0.061369399830938295,0.09157509157509157
23,0,27186.0,666.0,186.04916087736095,0.713654121918158,1.0,1.0,0.7702056820829127,1.4275553208867569,227.4730753298069,159.344490543811,58.73081733245053,61.285986946681355,0.0,255.0,39.0,0.7705325803576928,-0.5310572331911372,0.0,151.0,6.9697896037737035,5.849913468558097,1.323586658463644,0.6201316090424528,0.10751036179995238,0.32774317195180797,0.9475982718634093,0.015375560950489222,0.04002059883763702,0.03836533509894799,0.11127050687854043,0.25906716692415216,0.13109688810417128,0.043478260869565216,0.03148679467372913,0.28989185610240564,0.03994703156036195
24,0,18915.0,580.0,155.1880342960294,0.8675121437695433,1.0,1.0,0.7065781812443631,2.01038968030247,225.16364419387662,112.0,72.67903780068728,43.88148581316409,0.0,255.0,62.0,1.0853431116903838,0.6746391759241286,30.0,137.0,7.22331895886219,7.5785476504520455,1.4185649898594355,0.5721764619154215,0.020854620111249382,0.1433032477322041,0.8743474330299944,0.03346550356859635,0.07137192704203013,0.060163891091726145,0.13962463653185303,0.2153317472905102,0.1702881311128734,0.08844832143801216,0.06650806238435104,0.06153846153846154,0.09325931800158604
25,0,13920.0,490.0,133.12961527291162,0.8392636365870572,1.0,1.0,0.7285459348266542,1.8391660372227334,184.74847766625845,100.45231040979927,101.89252873563218,43.83492022961295,7.0,255.0,100.0,0.43801542619257494,-0.12019518282264796,45.0,159.0,7.448631022877882,13.29756945385022,2.558188846525013,0.3524118942938746,0.005876306093009602,0.07606483434905398,0.7781351681964763,0.06415229885057472,0.09576149425287356,0.07593390804597701,0.11724137931034483,0.1655890804597701,0.11012931034482759,0.0762212643678161,0.09367816091954023,0.07227011494252873,0.12902298850574712
26,0,22005.0,592.0,167.38469518416926,0.5604123745146817,1.0,1.0,0.7890196578506596,1.2074178108565656,188.21264569629747,155.8802959538718,113.95769143376505,33.9512365408842,0.0,255.0,117.0,-0.20753705044906456,-0.021872500506029624,69.0,154.0,7.135039934582052,5.363864663509636,1.490472216381283,0.5027647189531422,0.012609958869214517,0.11042655672856246,0.8518615202831799,0.023949102476709838,0.04976141785957737,0.060486253124289936,0.16009997727789138,0.30574869347875483,0.17750511247443762,0.0783003862758464,0.05030674846625767,0.035764598954783004,0.05807770961145194
27,0,52542.0,930.0,258.64754427497456,0.7333502720622957,1.0,1.0,0.7633972075611742,1.4709105436931207,321.00467286318434,218.23534696896988,68.88913630999961,48.23901505567124,0.0,255.0,64.0,0.6089983565142826,-0.46306757814904653,16.0,139.0,7.131943840034332,7.473803992473103,1.615828623272019,0.5340595282866227,0.04307103364357649,0.20735006462905542,0.8956495485342073,0.03073731490997678,0.05587910623881847,0.05679266110920787,0.1296105972364965,0.20324692626850902,0.1324273914201972,0.07064824331011381,0.06082752845342773,0.18649842031136996,0.07333181074188268
28,1,42180.0,820.0,231.74391900744487,0.5172196651816381,1.0,1.0,0.7882949323522753,1.1684253819013333,256.3409188301132,219.39006358538666,101.7977714556662,40.7327144948788,26.0,231.0,101.0,0.13316878300582632,-0.7399819865176438,45.0,159.0,7.326618601159481,2.73194144205947,1.0699397596143214,0.6007465493191793,0.014059533817135043,0.11642117623795954,0.947223895490473,0.014248458985301091,0.04625414888572783,0.04433380749170223,0.1408013276434329,0.3386676149834045,0.18940256045519202,0.07460881934566145,0.050782361308677096,0.048530109056424846,0.05237079184447606
29,0,24288.0,624.0,175.85346758744234,0.62065600952785,1.0,1.0,0.7838490545939031,1.2753752177778641,203.22401432901574,159.344490543811,108.98563076416337,30.618771035171296,14.0,223.0,110.0,-0.05562055999324704,-0.00952894207610866,68.0,146.0,6.9951255884507155,2.8925949410371508,1.1838502786151341,0.5522014363010527,0.0160968309114943,0.1248656606812341,0.9025854007356138,0.02206851119894598,0.04841897233201581,0.05603590250329381,0.16131422924901187,0.30113636363636365,0.188282279314888,0.08111001317523056,0.04487812911725955,0.037384716732542816,0.05937088274044796
30,1,32724.0,724.0,204.12126508992998,0.5973579388604244,1.0,1.0,0.7845111412660815,1.2469220574002458,233.24665056544757,187.05792329293797,82.3058000244469,28.450017964137402,25.0,199.0,81.0,0.35697231239385013,-0.32569885203727766,46.0,121.0,6.850653626707661,2.836272348746019,1.1115613333489964,0.5820336773262618,0.018450499573059324,0.13449565146918468,0.8887632067807224,0.03401173450678401,0.06973475125290307,0.06405084952939738,0.14154748808214154,0.22729495171739397,0.1619300818970786,0.08825326977142159,0.0682984965163183,0.05848918225155849,0.08638919447500305
31,0,13090.0,490.0,129.0995958188223,0.8915558282417287,1.0,1.0,0.6851053367012143,2.207940216581962,196.2956953170395,88.90444308357148,81.3996180290298,44.91097092304489,0.0,237.0,75.0,0.3820095699940896,-0.36951124330805074,26.0,146.0,7.437470672352234,8.398754617597483,1.8706408639254337,0.46505607482043243,0.009807426607856093,0.09695907771451454,0.8677732438416127,0.01810542398777693,0.058517952635599696,0.05278838808250573,0.1489686783804431,0.346218487394958,0.17593582887700535,0.06149732620320856,0.04713521772345302,0.04056531703590527,0.05026737967914439
32,1,28182.0,670.0,189.42660016409087,0.5402183646543262,1.0,1.0,0.7889183708038988,1.1883189997299222,211.307043580347,177.82013384316187,50.99960967993755,26.34214684562894,3.0,197.0,46.0,1.3031157008517429,2.358446546820497,23.0,85.0,6.578612281248644,4.233758817009333,1.130426327816606,0.6241254813259947,0.03221123952466894,0.17782054532921424,0.8012382973078305,0.025086934923000497,0.06954793840039741,0.05737704918032787,0.14062167340855866,0.23635653963522815,0.16925697253566105,0.08853168689234263,0.0715705059967355,0.061209282520757934,0.08044141650699027
33,1,66795.0,1044.0,291.6265340989828,0.6960130203717484,1.0,1.0,0.7701101029657897,1.3927010974921348,352.1817712488822,252.87678158871498,98.33063852084737,62.90643286326141,0.0,255.0,104.0,0.09441988821258299,-0.9593194616897227,10.0,182.0,7.77543641828908,3.965162912147453,1.240978893219508,0.5670340105892133,0.013292203677247785,0.11449848287681277,0.9676643640389979,0.019178082191780823,0.04715921850437907,0.051515832023355045,0.1475260124260798,0.3021034508571001,0.17146493000973126,0.0698106145669586,0.04443446365745939,0.09252189535144846,0.05428550041170746
34,1,45312.0,852.0,240.1937348288662,0.5814871455808853,1.0,1.0,0.7844114170439106,1.2291723038420406,272.5068806470765,221.69949631577123,80.49935999293785,37.679693639898474,14.0,201.0,74.0,0.46053276003990884,-0.6981011901867062,35.0,137.0,7.1701399417651,1.7661039086170072,0.8779154090173578,0.6383551382479824,0.01768028220923292,0.13203120661281764,0.9600216999746614,0.03343485169491525,0.06413312146892655,0.0653027895480226,0.1500926906779661,0.20259533898305085,0.1682997881355932,0.09525070621468927,0.06698004943502825,0.06349311440677965,0.09041754943502825
35,1,26788.0,654.0,184.6822701949636,0.5756824266991798,1.0,1.0,0.7870361081125175,1.2229822249448927,208.9976076418101,170.89177862027185,58.37505599522174,27.594908518134915,0.0,255.0,57.0,0.8987640620792489,1.7274868967821142,25.0,93.0,6.7327977858167385,4.28261189740096,1.166449530907808,0.606495693883548,0.025600120923853775,0.15846659097246457,0.8214945911883107,0.030312080035836943,0.07805733910706286,0.057376437210691356,0.12871434970882484,0.23118560549499775,0.15831715693594148,0.08544870837688517,0.08119307152456323,0.06383455278482902,0.08556069882036733
36,0,13156.0,466.0,129.4246477705688,0.7655853264129213,1.0,1.0,0.761310632920616,1.5544016471557824,165.11813952440235,106.22617379911601,104.07677105503193,28.49545159711465,11.0,216.0,109.0,-0.36941423521518124,-0.42955322827009823,63.0,136.0,6.804489971685483,3.3960993000230975,1.0980251120417504,0.6046271152548239,0.0226018198333804,0.14802030159572166,0.8676858599583368,0.023107327455153544,0.052675585284280936,0.05092733353602919,0.1303587716631195,0.3140772271207054,0.18751900273639405,0.07190635451505016,0.05503192459714199,0.04522651261781697,0.0691699604743083
37,0,31164.0,714.0,199.19647881457797,0.7205645187222085,1.0,1.0,0.7681864389400648,1.4421941971122947,244.79379077092622,169.73705154345845,78.89308176100629,34.600712941245504,0.0,255.0,77.0,0.38955703450582313,0.03336890654661584,35.0,125.0,7.147560452998079,6.403640822954777,1.7089246770661868,0.4512137826952153,0.01004400851573868,0.0992376472221174,0.8287444533905783,0.04072006160954948,0.06536388140161725,0.07951482479784366,0.15983185727121038,0.20189962777563855,0.1512642792966243,0.08926967013220383,0.06456167372609421,0.055544859453215245,0.09202926453600307
38,1,65751.0,1036.0,289.33850989089177,0.6979280194908211,1.0,1.0,0.7698262494826497,1.396320586065026,349.87235767729163,250.5673562138532,100.57548934616965,35.81013359838276,8.0,255.0,95.0,0.895009920341011,0.7754525603928313,60.0,149.0,7.1020832262658065,4.56945378055684,1.2678518362608102,0.5824764351097312,0.018989882795576542,0.13575862568274152,0.8867130844538906,0.01636477011756475,0.051892746878374474,0.04903347477604903,0.14328299189365942,0.32107496463932106,0.18516828641389485,0.08050067679579018,0.05455430335660294,0.04366473513710818,0.05446304999163511
39,0,10137.0,400.0,113.60822710077093,0.5215878373331496,1.0,1.0,0.7961581182359934,1.1720614444653574,125.85706178041819,107.38094182240472,42.33806846206964,23.67148489089713,0.0,246.0,40.0,1.6838069223199323,8.348612038147564,14.0,69.0,6.458920908881606,5.511324334596107,1.1241652497720618,0.6227087454603004,0.02995518219729028,0.1713232620439269,0.6940944797360602,0.030876985301371215,0.0724080102594456,0.05839992108118773,0.1363322481996646,0.23705238236164547,0.1608957285192858,0.08217421327809016,0.0755647627503206,0.06274045575614087,0.08355529249284799
40,1,24522.0,630.0,176.69855719839836,0.6810563799291072,1.0,1.0,0.7763984384109741,1.3656892810868926,211.307043580347,154.72556349873153,55.96843650599462,28.70241640846927,5.0,222.0,51.0,1.3676172552493318,2.746273769973387,26.0,93.0,6.686517708524736,3.8251948986661706,1.071805548253786,0.6395156499135766,0.03329739933095627,0.18091358410851846,0.8451699925797438,0.020838430796835495,0.06492129516352663,0.050322159693336595,0.13836554930266698,0.2642117282440258,0.1834271266617731,0.08319060435527281,0.06696028056439116,0.057173150640241414,0.07058967457793003
41,1,62648.0,1034.0,282.4285945129644,0.8129655401806444,1.0,1.0,0.7363359381122805,1.7172930427672624,378.7400163700688,220.54478003344354,62.46815540799387,30.454972841927848,0.0,255.0,60.0,0.7125329510231134,1.195591516698559,25.0,101.0,6.921182916202169,4.497648888546436,1.213728463411517,0.5763354809124461,0.017777715027937662,0.13155888116741327,0.8463166343312305,0.02619397267271102,0.0594911250159622,0.05800664027582684,0.14745881752011236,0.2730813433788788,0.16651768611926956,0.08345038947771677,0.06142255139828885,0.05189311709871025,0.0724843570425233
42,1,56120.0,944.0,267.3091903592866,0.33386201460660075,1.0,1.0,0.7913772071578712,1.0608706828807886,281.7445651649735,265.578613596803,105.3638096935139,38.04397591816047,26.0,238.0,105.0,-0.014163876391418601,-0.6757450696338729,51.0,156.0,7.241528351126902,3.3478615791565476,1.1737828995465098,0.5770470704661889,0.013879314744900615,0.11562266572010199,0.9261197918253699,0.015751960085531005,0.04766571632216678,0.048271560940841056,0.14346044191019244,0.33902352102637207,0.1835174625801853,0.07410905203136137,0.05117605131860299,0.044689950106913755,0.052334283677833215
43,0,30268.0,838.0,196.312033609873,0.96011074287341,1.0,1.0,0.5416335429785423,3.576281707906549,379.89472225868053,106.22617379911601,80.63938813268138,32.84874839262042,5.0,238.0,82.0,0.4002769090031208,0.9107480724320642,36.0,118.0,7.018547060036008,7.185024842659651,1.5525590561464897,0.5292912007743737,0.015468831804171785,0.12191162947840067,0.7871867317593464,0.020714946478128715,0.05411655874190564,0.050383243028941455,0.1429232192414431,0.318686401480111,0.18808642791066474,0.07446808510638298,0.04902867715078631,0.039051143121448396,0.06254129774018766
44,0,20072.0,590.0,159.86389255214632,0.8424065765449517,1.0,1.0,0.7245969289612678,1.8558301132253332,222.8542124349459,120.0833044182246,86.74053407732164,34.88477067523171,0.0,213.0,80.0,0.732166658118096,0.028315453179907912,50.0,138.0,7.011616956369526,6.29070532032841,1.5771593556768073,0.5229569781242069,0.018745720861991923,0.13492567256713175,0.833635376586499,0.027002789956157833,0.09455958549222798,0.048375846950976485,0.11204663212435233,0.29319449980071743,0.13556197688322041,0.06690912714228776,0.09022518931845357,0.055948585093662816,0.0761757672379434
45,1,79781.0,1160.0,318.71668315059384,0.790714994532334,1.0,1.0,0.7450636251368825,1.633494618388646,416.8452950436169,255.1862065237853,66.14410699289304,34.26425447393977,1.0,218.0,65.0,0.6029395822093975,0.5336300143563109,20.0,108.0,6.982181767525054,4.952983768740704,1.1193836799571724,0.6270491733100018,0.024241274811981427,0.15418998605656392,0.8645571552448986,0.01353705769544127,0.04914704002206039,0.0425038543011494,0.14049711084092703,0.3133578170241035,0.18861633722314836,0.07377696444015493,0.05506323560747546,0.0722477782930773,0.05125280455246237
46,1,92714.0,1214.0,343.57987593946166,0.1797453139767856,1.0,1.0,0.7905290047874308,1.0165564714447477,354.4911846576724,348.71765082943534,76.14876933364972,31.97816619294523,13.0,207.0,71.0,0.7822641174553997,0.3922678189298572,40.0,121.0,6.966365718245132,1.9938530647516053,0.8551323082941694,0.6615880338033011,0.025016645123459157,0.1555128799444923,0.9380169241061997,0.012468451366568156,0.07470284962357357,0.04299242832797636,0.10947645447289514,0.308475526889143,0.17846279957719438,0.07800332204413572,0.07783074832279914,0.0563453200163945,0.06124209935932006
47,0,44943.0,844.0,239.21372213782473,0.13671718540493266,1.0,1.0,0.7928426957519266,1.009478884894389,245.94850409520012,243.63907732545698,59.73691119862937,38.67266764516764,0.0,255.0,58.0,0.704360358867244,0.8337109662642206,8.0,109.0,7.148863286756343,10.037279991175959,1.9992836186515675,0.44212616627123386,0.012118063017580363,0.10923942136573081,0.7826993803002655,0.04025098458046859,0.06748548161003938,0.07260307500611886,0.15991366842444873,0.2023451927997686,0.15079100193578532,0.08067997240949647,0.06012059720089891,0.07614088957123467,0.08966913646174042
48,0,15865.0,520.0,142.1265118731314,0.8224475457903635,1.0,1.0,0.7372983350473679,1.7579606172821092,192.8315326911032,109.6904736064167,89.2146864166404,35.38189007785704,9.0,224.0,84.0,0.6041500160552877,-0.30311605851387835,47.0,143.0,7.098259770064905,6.388849716717528,1.545420689557036,0.5285323448852041,0.014963393220382544,0.12018392235506474,0.8366944984993039,0.026662464544595022,0.10009454774661204,0.049038764576110935,0.10942325874566657,0.2821935077213993,0.13885912385754806,0.06864166404034037,0.09454774661203907,0.05351402458241412,0.0770248975732745
49,0,14832.0,490.0,137.42157373393718,0.6988571055076247,1.0,1.0,0.7762782546946074,1.3980904343943914,166.27286810140333,118.92854997854805,106.36630258899676,36.37915269321853,6.0,248.0,107.0,0.11743672108334505,-0.0559171994421499,58.0,153.0,7.247701406736457,7.277674229284227,1.9583496104638303,0.40430016467982505,0.00824663527388238,0.08995917860447684,0.8250171109907546,0.04031823085221144,0.06492718446601942,0.08137810140237324,0.1601267529665588,0.2073220064724919,0.16127292340884575,0.09277238403451996,0.05993797195253506,0.04685814455231931,0.08508629989212514
